# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.8400000000E+01     0.5849056604E+02     0.4034304931E+04     0.6108204287E+03
  0.8400000000E+01     0.5911949686E+02     0.4034304221E+04     0.6107568865E+03
  0.8400000000E+01     0.5974842767E+02     0.4034303518E+04     0.6106939670E+03
  0.8400000000E+01     0.6037735849E+02     0.4034302819E+04     0.6106316831E+03
  0.8400000000E+01     0.6100628931E+02     0.4034302127E+04     0.6105700473E+03
  0.8400000000E+01     0.6163522013E+02     0.4034301440E+04     0.6105090724E+03
  0.8400000000E+01     0.6226415094E+02     0.4034300759E+04     0.6104487709E+03
  0.8400000000E+01     0.6289308176E+02     0.4034300085E+04     0.6103891553E+03
  0.8400000000E+01     0.6352201258E+02     0.4034299418E+04     0.6103302379E+03
  0.8400000000E+01     0.6415094340E+02     0.4034298757E+04     0.6102720312E+03
  0.8400000000E+01     0.6477987421E+02     0.4034298104E+04     0.6102145474E+03
  0.8400000000E+01     0.6540880503E+02     0.4034297458E+04     0.6101577987E+03
  0.8400000000E+01     0.6603773585E+02     0.4034296819E+04     0.6101017972E+03
  0.8400000000E+01     0.6666666667E+02     0.4034296189E+04     0.6100465551E+03
  0.8400000000E+01     0.6729559748E+02     0.4034295566E+04     0.6099920843E+03
  0.8400000000E+01     0.6792452830E+02     0.4034294951E+04     0.6099383969E+03
  0.8400000000E+01     0.6855345912E+02     0.4034294345E+04     0.6098855047E+03
  0.8400000000E+01     0.6918238994E+02     0.4034293747E+04     0.6098334196E+03
  0.8400000000E+01     0.6981132075E+02     0.4034293158E+04     0.6097821535E+03
  0.8400000000E+01     0.7044025157E+02     0.4034292579E+04     0.6097317180E+03
  0.8400000000E+01     0.7106918239E+02     0.4034292008E+04     0.6096821249E+03
  0.8400000000E+01     0.7169811321E+02     0.4034291447E+04     0.6096333858E+03
  0.8400000000E+01     0.7232704403E+02     0.4034290895E+04     0.6095855123E+03
  0.8400000000E+01     0.7295597484E+02     0.4034290353E+04     0.6095385158E+03
  0.8400000000E+01     0.7358490566E+02     0.4034289821E+04     0.6094924079E+03
  0.8400000000E+01     0.7421383648E+02     0.4034289299E+04     0.6094471999E+03
  0.8400000000E+01     0.7484276730E+02     0.4034288787E+04     0.6094029030E+03
  0.8400000000E+01     0.7547169811E+02     0.4034288286E+04     0.6093595286E+03
  0.8400000000E+01     0.7610062893E+02     0.4034287796E+04     0.6093170877E+03
  0.8400000000E+01     0.7672955975E+02     0.4034287316E+04     0.6092755915E+03
  0.8400000000E+01     0.7735849057E+02     0.4034286847E+04     0.6092350509E+03
  0.8400000000E+01     0.7798742138E+02     0.4034286389E+04     0.6091954768E+03
  0.8400000000E+01     0.7861635220E+02     0.4034285943E+04     0.6091568799E+03
  0.8400000000E+01     0.7924528302E+02     0.4034285507E+04     0.6091192709E+03
  0.8400000000E+01     0.7987421384E+02     0.4034285084E+04     0.6090826603E+03
  0.8400000000E+01     0.8050314465E+02     0.4034284672E+04     0.6090470586E+03
  0.8400000000E+01     0.8113207547E+02     0.4034284272E+04     0.6090124760E+03
  0.8400000000E+01     0.8176100629E+02     0.4034283883E+04     0.6089789227E+03
  0.8400000000E+01     0.8238993711E+02     0.4034283507E+04     0.6089464087E+03
  0.8400000000E+01     0.8301886792E+02     0.4034283143E+04     0.6089149437E+03
  0.8400000000E+01     0.8364779874E+02     0.4034282791E+04     0.6088845374E+03
  0.8400000000E+01     0.8427672956E+02     0.4034282452E+04     0.6088551994E+03
  0.8400000000E+01     0.8490566038E+02     0.4034282125E+04     0.6088269388E+03
  0.8400000000E+01     0.8553459119E+02     0.4034281811E+04     0.6087997648E+03
  0.8400000000E+01     0.8616352201E+02     0.4034281510E+04     0.6087736863E+03
  0.8400000000E+01     0.8679245283E+02     0.4034281222E+04     0.6087487118E+03
  0.8400000000E+01     0.8742138365E+02     0.4034280946E+04     0.6087248498E+03
  0.8400000000E+01     0.8805031447E+02     0.4034280683E+04     0.6087021084E+03
  0.8400000000E+01     0.8867924528E+02     0.4034280434E+04     0.6086804956E+03
  0.8400000000E+01     0.8930817610E+02     0.4034280198E+04     0.6086600190E+03
  0.8400000000E+01     0.8993710692E+02     0.4034279975E+04     0.6086406859E+03
  0.8400000000E+01     0.9056603774E+02     0.4034279765E+04     0.6086225035E+03
  0.8400000000E+01     0.9119496855E+02     0.4034279569E+04     0.6086054784E+03
  0.8400000000E+01     0.9182389937E+02     0.4034279387E+04     0.6085896171E+03
  0.8400000000E+01     0.9245283019E+02     0.4034279217E+04     0.6085749258E+03
  0.8400000000E+01     0.9308176101E+02     0.4034279062E+04     0.6085614102E+03
  0.8400000000E+01     0.9371069182E+02     0.4034278920E+04     0.6085490758E+03
  0.8400000000E+01     0.9433962264E+02     0.4034278792E+04     0.6085379277E+03
  0.8400000000E+01     0.9496855346E+02     0.4034278678E+04     0.6085279706E+03
  0.8400000000E+01     0.9559748428E+02     0.4034278577E+04     0.6085192089E+03
  0.8400000000E+01     0.9622641509E+02     0.4034278490E+04     0.6085116466E+03
  0.8400000000E+01     0.9685534591E+02     0.4034278417E+04     0.6085052873E+03
  0.8400000000E+01     0.9748427673E+02     0.4034278358E+04     0.6085001342E+03
  0.8400000000E+01     0.9811320755E+02     0.4034278313E+04     0.6084961900E+03
  0.8400000000E+01     0.9874213836E+02     0.4034278281E+04     0.6084934574E+03
  0.8400000000E+01     0.9937106918E+02     0.4034278264E+04     0.6084919382E+03
  0.8400000000E+01     0.1000000000E+03     0.4034278261E+04     0.6084916341E+03

  0.8500000000E+01     0.0000000000E+00     0.4009290592E+04     0.6194244995E+03
  0.8500000000E+01     0.6289308176E+00     0.4009290587E+04     0.6194234489E+03
  0.8500000000E+01     0.1257861635E+01     0.4009290565E+04     0.6194184003E+03
  0.8500000000E+01     0.1886792453E+01     0.4009290525E+04     0.6194095470E+03
  0.8500000000E+01     0.2515723270E+01     0.4009290467E+04     0.6193970715E+03
  0.8500000000E+01     0.3144654088E+01     0.4009290391E+04     0.6193811464E+03
  0.8500000000E+01     0.3773584906E+01     0.4009290298E+04     0.6193619352E+03
  0.8500000000E+01     0.4402515723E+01     0.4009290187E+04     0.6193395930E+03
  0.8500000000E+01     0.5031446541E+01     0.4009290059E+04     0.6193142670E+03
  0.8500000000E+01     0.5660377358E+01     0.4009289913E+04     0.6192860969E+03
  0.8500000000E+01     0.6289308176E+01     0.4009289750E+04     0.6192552158E+03
  0.8500000000E+01     0.6918238994E+01     0.4009289570E+04     0.6192217503E+03
  0.8500000000E+01     0.7547169811E+01     0.4009289373E+04     0.6191858209E+03
  0.8500000000E+01     0.8176100629E+01     0.4009289159E+04     0.6191475427E+03
  0.8500000000E+01     0.8805031447E+01     0.4009288928E+04     0.6191070253E+03
  0.8500000000E+01     0.9433962264E+01     0.4009288681E+04     0.6190643737E+03
  0.8500000000E+01     0.1006289308E+02     0.4009288418E+04     0.6190196879E+03
  0.8500000000E+01     0.1069182390E+02     0.4009288138E+04     0.6189730636E+03
  0.8500000000E+01     0.1132075472E+02     0.4009287842E+04     0.6189245927E+03
  0.8500000000E+01     0.1194968553E+02     0.4009287531E+04     0.6188743627E+03
  0.8500000000E+01     0.1257861635E+02     0.4009287203E+04     0.6188224578E+03
  0.8500000000E+01     0.1320754717E+02     0.4009286861E+04     0.6187689586E+03
  0.8500000000E+01     0.1383647799E+02     0.4009286503E+04     0.6187139424E+03
  0.8500000000E+01     0.1446540881E+02     0.4009286131E+04     0.6186574835E+03
  0.8500000000E+01     0.1509433962E+02     0.4009285743E+04     0.6185996530E+03
  0.8500000000E+01     0.1572327044E+02     0.4009285341E+04     0.6185405195E+03
  0.8500000000E+01     0.1635220126E+02     0.4009284925E+04     0.6184801488E+03
  0.8500000000E+01     0.1698113208E+02     0.4009284495E+04     0.6184186041E+03
  0.8500000000E+01     0.1761006289E+02     0.4009284051E+04     0.6183559465E+03
  0.8500000000E+01     0.1823899371E+02     0.4009283594E+04     0.6182922345E+03
  0.8500000000E+01     0.1886792453E+02     0.4009283124E+04     0.6182275246E+03
  0.8500000000E+01     0.1949685535E+02     0.4009282640E+04     0.6181618712E+03
  0.8500000000E+01     0.2012578616E+02     0.4009282144E+04     0.6180953268E+03
  0.8500000000E+01     0.2075471698E+02     0.4009281635E+04     0.6180279419E+03
  0.8500000000E+01     0.2138364780E+02     0.4009281114E+04     0.6179597654E+03
  0.8500000000E+01     0.2201257862E+02     0.4009280582E+04     0.6178908444E+03
  0.8500000000E+01     0.2264150943E+02     0.4009280037E+04     0.6178212244E+03
  0.8500000000E+01     0.2327044025E+02     0.4009279482E+04     0.6177509493E+03
  0.8500000000E+01     0.2389937107E+02     0.4009278915E+04     0.6176800616E+03
  0.8500000000E+01     0.2452830189E+02     0.4009278338E+04     0.6176086025E+03
  0.8500000000E+01     0.2515723270E+02     0.4009277750E+04     0.6175366115E+03
  0.8500000000E+01     0.2578616352E+02     0.4009277151E+04     0.6174641273E+03
  0.8500000000E+01     0.2641509434E+02     0.4009276543E+04     0.6173911869E+03
  0.8500000000E+01     0.2704402516E+02     0.4009275926E+04     0.6173178265E+03
  0.8500000000E+01     0.2767295597E+02     0.4009275299E+04     0.6172440809E+03
  0.8500000000E+01     0.2830188679E+02     0.4009274663E+04     0.6171699841E+03
  0.8500000000E+01     0.2893081761E+02     0.4009274018E+04     0.6170955688E+03
  0.8500000000E+01     0.2955974843E+02     0.4009273365E+04     0.6170208669E+03
  0.8500000000E+01     0.3018867925E+02     0.4009272703E+04     0.6169459094E+03
  0.8500000000E+01     0.3081761006E+02     0.4009272034E+04     0.6168707262E+03
  0.8500000000E+01     0.3144654088E+02     0.4009271358E+04     0.6167953464E+03
  0.8500000000E+01     0.3207547170E+02     0.4009270674E+04     0.6167197984E+03
  0.8500000000E+01     0.3270440252E+02     0.4009269983E+04     0.6166441098E+03
  0.8500000000E+01     0.3333333333E+02     0.4009269286E+04     0.6165683073E+03
  0.8500000000E+01     0.3396226415E+02     0.4009268582E+04     0.6164924170E+03
  0.8500000000E+01     0.3459119497E+02     0.4009267872E+04     0.6164164643E+03
  0.8500000000E+01     0.3522012579E+02     0.4009267157E+04     0.6163404738E+03
  0.8500000000E+01     0.3584905660E+02     0.4009266436E+04     0.6162644696E+03
  0.8500000000E+01     0.3647798742E+02     0.4009265710E+04     0.6161884753E+03
  0.8500000000E+01     0.3710691824E+02     0.4009264979E+04     0.6161125136E+03
  0.8500000000E+01     0.3773584906E+02     0.4009264244E+04     0.6160366070E+03
  0.8500000000E+01     0.3836477987E+02     0.4009263504E+04     0.6159607772E+03
  0.8500000000E+01     0.3899371069E+02     0.4009262761E+04     0.6158850455E+03
  0.8500000000E+01     0.3962264151E+02     0.4009262014E+04     0.6158094327E+03
  0.8500000000E+01     0.4025157233E+02     0.4009261263E+04     0.6157339591E+03
  0.8500000000E+01     0.4088050314E+02     0.4009260510E+04     0.6156586446E+03
  0.8500000000E+01     0.4150943396E+02     0.4009259754E+04     0.6155835087E+03
  0.8500000000E+01     0.4213836478E+02     0.4009258995E+04     0.6155085704E+03
  0.8500000000E+01     0.4276729560E+02     0.4009258235E+04     0.6154338483E+03
  0.8500000000E+01     0.4339622642E+02     0.4009257472E+04     0.6153593608E+03
  0.8500000000E+01     0.4402515723E+02     0.4009256708E+04     0.6152851258E+03
  0.8500000000E+01     0.4465408805E+02     0.4009255943E+04     0.6152111609E+03
  0.8500000000E+01     0.4528301887E+02     0.4009255177E+04     0.6151374833E+03
  0.8500000000E+01     0.4591194969E+02     0.4009254410E+04     0.6150641099E+03
  0.8500000000E+01     0.4654088050E+02     0.4009253643E+04     0.6149910575E+03
  0.8500000000E+01     0.4716981132E+02     0.4009252876E+04     0.6149183423E+03
  0.8500000000E+01     0.4779874214E+02     0.4009252109E+04     0.6148459805E+03
  0.8500000000E+01     0.4842767296E+02     0.4009251343E+04     0.6147739880E+03
  0.8500000000E+01     0.4905660377E+02     0.4009250577E+04     0.6147023802E+03
  0.8500000000E+01     0.4968553459E+02     0.4009249812E+04     0.6146311726E+03
  0.8500000000E+01     0.5031446541E+02     0.4009249049E+04     0.6145603804E+03
  0.8500000000E+01     0.5094339623E+02     0.4009248287E+04     0.6144900183E+03
  0.8500000000E+01     0.5157232704E+02     0.4009247527E+04     0.6144201013E+03
  0.8500000000E+01     0.5220125786E+02     0.4009246770E+04     0.6143506437E+03
  0.8500000000E+01     0.5283018868E+02     0.4009246014E+04     0.6142816600E+03
  0.8500000000E+01     0.5345911950E+02     0.4009245262E+04     0.6142131644E+03
  0.8500000000E+01     0.5408805031E+02     0.4009244512E+04     0.6141451707E+03
  0.8500000000E+01     0.5471698113E+02     0.4009243766E+04     0.6140776931E+03
  0.8500000000E+01     0.5534591195E+02     0.4009243023E+04     0.6140107450E+03
  0.8500000000E+01     0.5597484277E+02     0.4009242284E+04     0.6139443402E+03
  0.8500000000E+01     0.5660377358E+02     0.4009241550E+04     0.6138784920E+03
  0.8500000000E+01     0.5723270440E+02     0.4009240819E+04     0.6138132138E+03
  0.8500000000E+01     0.5786163522E+02     0.4009240093E+04     0.6137485189E+03
  0.8500000000E+01     0.5849056604E+02     0.4009239371E+04     0.6136844202E+03
  0.8500000000E+01     0.5911949686E+02     0.4009238655E+04     0.6136209308E+03
  0.8500000000E+01     0.5974842767E+02     0.4009237944E+04     0.6135580635E+03
  0.8500000000E+01     0.6037735849E+02     0.4009237239E+04     0.6134958312E+03
  0.8500000000E+01     0.6100628931E+02     0.4009236539E+04     0.6134342467E+03
  0.8500000000E+01     0.6163522013E+02     0.4009235846E+04     0.6133733224E+03
  0.8500000000E+01     0.6226415094E+02     0.4009235158E+04     0.6133130709E+03
  0.8500000000E+01     0.6289308176E+02     0.4009234477E+04     0.6132535048E+03
  0.8500000000E+01     0.6352201258E+02     0.4009233803E+04     0.6131946363E+03
  0.8500000000E+01     0.6415094340E+02     0.4009233136E+04     0.6131364779E+03
  0.8500000000E+01     0.6477987421E+02     0.4009232476E+04     0.6130790418E+03
  0.8500000000E+01     0.6540880503E+02     0.4009231823E+04     0.6130223402E+03
  0.8500000000E+01     0.6603773585E+02     0.4009231178E+04     0.6129663852E+03
  0.8500000000E+01     0.6666666667E+02     0.4009230541E+04     0.6129111889E+03
  0.8500000000E+01     0.6729559748E+02     0.4009229912E+04     0.6128567634E+03
  0.8500000000E+01     0.6792452830E+02     0.4009229291E+04     0.6128031205E+03
  0.8500000000E+01     0.6855345912E+02     0.4009228679E+04     0.6127502723E+03
  0.8500000000E+01     0.6918238994E+02     0.4009228075E+04     0.6126982304E+03
  0.8500000000E+01     0.6981132075E+02     0.4009227481E+04     0.6126470068E+03
  0.8500000000E+01     0.7044025157E+02     0.4009226895E+04     0.6125966132E+03
  0.8500000000E+01     0.7106918239E+02     0.4009226319E+04     0.6125470613E+03
  0.8500000000E+01     0.7169811321E+02     0.4009225752E+04     0.6124983626E+03
  0.8500000000E+01     0.7232704403E+02     0.4009225194E+04     0.6124505288E+03
  0.8500000000E+01     0.7295597484E+02     0.4009224647E+04     0.6124035714E+03
  0.8500000000E+01     0.7358490566E+02     0.4009224110E+04     0.6123575017E+03
  0.8500000000E+01     0.7421383648E+02     0.4009223582E+04     0.6123123312E+03
  0.8500000000E+01     0.7484276730E+02     0.4009223066E+04     0.6122680711E+03
  0.8500000000E+01     0.7547169811E+02     0.4009222559E+04     0.6122247327E+03
  0.8500000000E+01     0.7610062893E+02     0.4009222064E+04     0.6121823270E+03
  0.8500000000E+01     0.7672955975E+02     0.4009221579E+04     0.6121408653E+03
  0.8500000000E+01     0.7735849057E+02     0.4009221105E+04     0.6121003583E+03
  0.8500000000E+01     0.7798742138E+02     0.4009220643E+04     0.6120608170E+03
  0.8500000000E+01     0.7861635220E+02     0.4009220192E+04     0.6120222521E+03
  0.8500000000E+01     0.7924528302E+02     0.4009219752E+04     0.6119846743E+03
  0.8500000000E+01     0.7987421384E+02     0.4009219324E+04     0.6119480942E+03
  0.8500000000E+01     0.8050314465E+02     0.4009218908E+04     0.6119125220E+03
  0.8500000000E+01     0.8113207547E+02     0.4009218504E+04     0.6118779681E+03
  0.8500000000E+01     0.8176100629E+02     0.4009218112E+04     0.6118444427E+03
  0.8500000000E+01     0.8238993711E+02     0.4009217732E+04     0.6118119556E+03
  0.8500000000E+01     0.8301886792E+02     0.4009217364E+04     0.6117805167E+03
  0.8500000000E+01     0.8364779874E+02     0.4009217009E+04     0.6117501357E+03
  0.8500000000E+01     0.8427672956E+02     0.4009216666E+04     0.6117208220E+03
  0.8500000000E+01     0.8490566038E+02     0.4009216336E+04     0.6116925849E+03
  0.8500000000E+01     0.8553459119E+02     0.4009216019E+04     0.6116654334E+03
  0.8500000000E+01     0.8616352201E+02     0.4009215715E+04     0.6116393765E+03
  0.8500000000E+01     0.8679245283E+02     0.4009215423E+04     0.6116144228E+03
  0.8500000000E+01     0.8742138365E+02     0.4009215145E+04     0.6115905806E+03
  0.8500000000E+01     0.8805031447E+02     0.4009214880E+04     0.6115678581E+03
  0.8500000000E+01     0.8867924528E+02     0.4009214628E+04     0.6115462632E+03
